500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 70.2, 186.9, 111.99, 41.46, 23.96, 25.1, 24.2, 42.45, 43.18, 23.89, 24.21, 9.58, 9.77, 33.07, 12.81, 12.72, 15.2, 9.52, 13.61, 13.84
500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 101.62, 42.45, 39.74, 55.01, 24.46, 33.31, 37.95, 24.02, 29.41, 23.98, 13.86, 9.56, 10.01, 13.25, 13.31, 27.69, 12.73, 9.8, 9.75, 14.23
500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 500.01, 490.8, 136.49, 32.06, 100.39, 59.89, 500.01, 500.01, 500.01, 500.01, 79.44, 57.08, 41.92, 23.87, 33.49, 18.63, 66.57, 24.13, 33.38, 24.25, 9.96, 9.65, 12.14, 13.18, 14.42, 13.93, 23.02, 28.72, 9.45, 14.34
500.01, 500.01, 500.01, 120.78, 80.58, 41.69, 18.65, 32.4, 140.3, 32.14, 59.68, 121.38, 61.92, 500.01, 500.01, 500.01, 89.41, 65.92, 33.69, 26.31, 18.87, 18.57, 29.77, 28.94, 44.32, 22.99, 9.66, 9.91, 13.18, 14.4, 54.27, 20.11, 14.34, 12.92, 9.39, 13.97
118.09, 96.9, 25.1, 11.18, 9.62, 14.72, 98.58, 85.66, 27.83, 143.7, 34.72, 23.18, 60.29, 75.2, 500.01, 500.01, 500.01, 39.8, 28.79, 34.34, 18.65, 19.09, 44.13, 44.6, 25.6, 10.95, 9.71, 11.54, 23.96, 40.07, 23.59, 23.03, 18.64, 25.48, 9.43, 14.0
45.46, 47.22, 7.74, 7.76, 23.07, 9.93, 9.12, 166.84, 20.94, 60.42, 28.51, 33.56, 23.07, 38.55, 500.01, 500.01, 500.01, 43.44, 29.01, 24.23, 15.11, 15.04, 24.63, 146.48, 28.26, 9.89, 10.0, 13.53, 30.94, 11.06, 10.16, 10.28, 16.98, 41.08, 9.49, 11.1
92.63, 7.22, 5.8, 5.22, 5.11, 5.26, 10.97, 8.98, 44.02, 16.13, 56.7, 28.98, 19.18, 23.43, 62.73, 500.01, 500.01, 500.01, 29.55, 55.0, 14.74, 14.76, 19.39, 30.51, 20.55, 9.84, 10.81, 16.82, 10.74, 13.78, 7.61, 33.25, 10.94, 13.54, 9.55, 14.24
15.11, 6.54, 5.35, 4.98, 4.86, 4.84, 4.95, 22.54, 8.92, 24.1, 15.55, 34.15, 19.33, 19.16, 43.75, 500.01, 500.01, 500.01, 429.28, 19.15, 14.82, 15.14, 14.98, 41.12, 35.67, 9.97, 13.72, 11.97, 8.03, 8.11, 7.79, 7.41, 10.02, 14.83, 9.69, 17.64
18.45, 6.47, 5.26, 4.92, 4.78, 4.72, 4.73, 4.83, 5.16, 8.9, 24.29, 17.95, 33.99, 19.29, 19.44, 70.03, 500.01, 500.01, 500.01, 29.7, 17.22, 26.85, 40.93, 15.31, 15.87, 10.1, 34.61, 8.25, 19.77, 14.85, 8.92, 7.65, 7.64, 11.77, 18.43, 0.84
14.87, 6.9, 5.34, 4.93, 4.76, 4.67, 4.63, 4.66, 4.76, 5.04, 8.94, 42.36, 17.9, 29.98, 21.04, 19.84, 62.14, 95.63, 500.01, 85.33, 29.14, 25.6, 26.78, 15.56, 37.15, 10.34, 15.65, 9.28, 12.7, 12.41, 12.36, 8.26, 7.43, 11.82, 11.27, 0.68
50.44, 8.53, 5.63, 5.01, 4.8, 4.68, 4.61, 4.59, 4.61, 4.71, 4.94, 5.65, 28.3, 36.15, 14.84, 23.15, 50.72, 34.58, 72.45, 148.18, 15.5, 17.37, 42.58, 9.28, 15.12, 18.83, 14.35, 18.29, 10.68, 10.35, 12.75, 12.47, 7.52, 16.26, 13.16, 0.62
52.15, 15.24, 6.32, 5.19, 4.89, 4.74, 4.64, 4.58, 4.56, 4.58, 4.66, 4.84, 5.26, 9.03, 14.7, 19.98, 27.13, 53.96, 24.83, 20.62, 29.68, 16.55, 9.75, 9.27, 9.4, 9.44, 11.87, 10.85, 22.9, 10.82, 10.17, 17.04, 7.71, 11.03, 0.92, 0.57
8.62, 18.02, 19.09, 5.72, 5.06, 4.85, 4.72, 4.63, 4.57, 4.55, 4.56, 4.62, 4.74, 5.0, 5.56, 9.23, 55.81, 15.47, 31.26, 10.32, 10.26, 37.13, 32.01, 9.42, 6.28, 6.21, 6.88, 16.98, 35.69, 16.9, 10.19, 17.48, 8.02, 10.48, 0.85, 0.55
8.12, 8.83, 11.66, 7.72, 5.48, 5.04, 4.85, 4.73, 4.65, 4.59, 4.56, 4.56, 4.59, 4.65, 4.79, 5.07, 5.6, 9.29, 19.84, 14.93, 10.38, 10.76, 10.8, 15.61, 6.8, 6.16, 6.07, 6.63, 12.04, 12.59, 19.95, 10.19, 8.78, 1.17, 0.82, 0.54
8.14, 8.14, 8.67, 11.51, 7.71, 5.5, 5.08, 4.9, 4.78, 4.69, 4.63, 4.6, 4.58, 4.58, 4.61, 4.67, 4.77, 4.97, 5.36, 5.99, 9.64, 22.09, 11.03, 14.86, 21.43, 10.04, 6.2, 6.03, 6.61, 20.54, 19.07, 10.11, 14.15, 1.13, 0.81, 0.53
8.52, 8.25, 8.16, 8.36, 14.27, 11.67, 5.85, 5.2, 5.0, 4.87, 4.78, 4.71, 4.66, 4.63, 4.62, 4.62, 4.64, 4.67, 4.73, 4.82, 4.98, 5.31, 5.98, 7.28, 15.11, 10.5, 9.5, 6.49, 6.07, 6.67, 7.9, 10.76, 11.01, 1.15, 0.83, 0.54
23.54, 9.52, 8.58, 8.28, 8.23, 8.58, 11.4, 7.15, 5.48, 5.18, 5.02, 4.92, 4.84, 4.78, 4.74, 4.71, 4.7, 4.69, 4.7, 4.71, 4.74, 4.78, 4.83, 4.92, 5.09, 5.65, 7.52, 11.78, 10.15, 6.25, 6.75, 7.65, 10.3, 1.24, 0.88, 0.56
24.04, 52.59, 26.66, 47.68, 9.48, 8.45, 8.28, 8.45, 12.17, 7.93, 5.6, 5.3, 5.15, 5.05, 4.97, 4.92, 4.89, 4.86, 4.85, 4.85, 4.85, 4.86, 4.88, 4.91, 4.94, 4.98, 5.04, 5.14, 5.51, 12.09, 6.94, 6.78, 17.79, 1.46, 0.98, 0.61
10.05, 9.88, 9.84, 9.81, 10.53, 29.13, 30.34, 19.95, 8.62, 8.37, 8.51, 11.89, 7.95, 5.68, 5.45, 5.33, 5.25, 5.2, 5.17, 5.16, 5.16, 5.16, 5.18, 5.21, 5.24, 5.28, 5.31, 5.35, 5.38, 5.41, 5.48, 12.94, 6.74, 10.75, 1.19, 0.7
10.32, 10.98, 14.39, 15.88, 24.5, 21.71, 15.95, 10.73, 10.02, 50.21, 18.85, 22.21, 31.17, 8.69, 8.56, 8.66, 9.39, 10.22, 10.11, 5.99, 5.95, 5.96, 6.01, 6.1, 6.23, 6.41, 6.67, 7.06, 7.74, 7.91, 7.04, 6.53, 6.16, 12.32, 1.83, 0.9
15.37, 19.0, 500.01, 16.15, 12.15, 12.33, 30.12, 52.42, 15.29, 27.21, 20.29, 14.68, 23.4, 16.72, 16.1, 14.53, 14.46, 26.01, 11.14, 7.72, 7.15, 6.7, 6.4, 9.58, 9.86, 8.71, 14.92, 12.46, 6.86, 6.69, 3.63, 3.74, 3.93, 4.18, 14.43, 1.74
